,id,address,region,village,takeup_survey,age,agpop,educ,rice_inc,ricearea_2010,disaster_loss,insurance_repay,insurance_buy,disaster_prob,general_trust,male,default,delay,intensive,info_takeup_rate,info_takeup_list,info_none,understanding,day,risk_averse,literacy,educ_good,reveal,disaster_yes
957,1116297,dukou41,1,dukou,1,54.0,3.0,1.0,100.0,15.0,,0,0,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.4,5.0,0.0,1.0,0.0,0.0,0.0
958,1116298,dukou41,1,dukou,0,59.0,6.0,1.0,90.0,9.0,20.0,0,0,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
959,1116299,dukou41,1,dukou,1,39.0,4.0,3.0,80.0,18.0,,1,1,40.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.6,9.0,0.6,1.0,1.0,,
960,1116306,dukou41,1,dukou,0,45.0,4.0,0.0,70.0,17.0,30.0,1,0,50.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0
961,1116308,dukou41,1,dukou,1,61.0,5.0,1.0,60.0,7.0,10.0,0,1,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.4,5.0,0.0,1.0,0.0,0.0,1.0
962,1116309,dukou41,1,dukou,0,50.0,6.0,2.0,100.0,30.0,,0,1,0.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,1.0,9.0,0.19999999,1.0,1.0,,1.0
963,1116310,dukou41,1,dukou,0,63.0,7.0,0.0,30.0,8.0,,0,1,0.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.2,9.0,0.19999999,0.0,0.0,,0.0
964,1116311,dukou41,1,dukou,1,48.0,2.0,1.0,70.0,15.0,,0,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.2,1.0,0.0,,
965,1116313,dukou41,1,dukou,1,70.0,6.0,2.0,70.0,12.0,,1,1,40.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.6,9.0,0.6,1.0,1.0,,
966,1116315,dukou41,1,dukou,1,40.0,4.0,2.0,80.0,10.0,,0,0,10.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.6,9.0,0.19999999,1.0,1.0,,0.0
967,1116318,dukou42,1,dukou,0,36.0,4.0,2.0,80.0,18.0,,1,1,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,,5.0,0.8,1.0,1.0,,
968,1116319,dukou42,1,dukou,0,37.0,4.0,1.0,70.0,15.0,,0,0,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,,5.0,0.2,1.0,0.0,,
969,1116320,dukou42,1,dukou,1,60.0,10.0,1.0,70.0,10.0,,1,1,20.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.8,7.0,0.0,1.0,0.0,,0.0
970,1116323,dukou42,1,dukou,0,71.0,6.0,0.0,100.0,3.0,,1,0,50.0,1,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0
971,1116324,dukou42,1,dukou,0,56.0,8.0,1.0,35.0,11.0,,1,1,40.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.6,7.0,0.0,1.0,0.0,,0.0
972,1116326,dukou42,1,dukou,1,56.0,6.0,0.0,20.0,8.0,50.0,1,0,50.0,0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,,1.0
973,1116328,dukou42,1,dukou,1,75.0,14.0,1.0,30.0,4.0,,1,1,20.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.8,7.0,0.8,1.0,0.0,,
974,1116330,dukou42,1,dukou,0,63.0,7.0,1.0,,3.0,,0,0,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,5.0,0.0,1.0,0.0,,0.0
975,1116331,dukou42,1,dukou,1,74.0,6.0,1.0,100.0,2.5,,1,0,40.0,0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,,0.0
976,1116332,dukou42,1,dukou,1,65.0,14.0,2.0,90.0,9.0,50.0,0,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.6,7.0,0.0,1.0,1.0,,1.0
977,1116333,dukou42,1,dukou,0,52.0,6.0,0.0,40.0,7.0,30.0,1,0,10.0,1,1.0,1,1.0,1.0,0.0,1.0,0.0,0.2,7.0,0.19999999,0.0,0.0,,1.0
978,1116334,dukou42,1,dukou,0,61.0,4.0,0.0,100.0,8.0,40.0,0,0,50.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,5.0,0.39999998,0.0,0.0,0.0,1.0
979,1116335,dukou42,1,dukou,0,71.0,5.0,0.0,100.0,2.0,,1,0,20.0,0,1.0,1,1.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,,
980,1116336,dukou42,1,dukou,0,28.0,5.0,2.0,40.0,8.0,,0,0,30.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.6,7.0,1.0,1.0,1.0,,0.0
981,1116338,dukou42,1,dukou,0,45.0,5.0,2.0,,10.0,,0,1,20.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,,0.0
982,1116340,dukou42,1,dukou,1,46.0,4.0,1.0,80.0,28.0,50.0,1,0,50.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,5.0,0.0,1.0,0.0,0.0,1.0
983,1116342,dukou42,1,dukou,1,61.0,3.0,0.0,,3.5,,1,1,40.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.2,7.0,0.0,0.0,0.0,,0.0
984,1116344,dukou42,1,dukou,1,60.0,8.0,2.0,30.0,4.0,30.0,0,0,50.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,5.0,0.39999998,1.0,1.0,0.0,1.0
985,1116350,dukou42,1,dukou,0,46.0,5.0,2.0,30.0,16.0,,1,0,10.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,0.6,7.0,0.39999998,1.0,1.0,,1.0
986,1116352,dukou42,1,dukou,0,52.0,4.0,1.0,70.0,10.0,10.0,0,1,30.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.4,7.0,0.0,1.0,0.0,,1.0
987,1116353,dukou42,1,dukou,0,50.0,6.0,2.0,100.0,12.0,,1,1,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0
988,1116356,dukou42,1,dukou,1,71.0,4.0,0.0,40.0,5.0,,0,0,50.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.8,7.0,0.0,0.0,0.0,,
989,1116357,dukou42,1,dukou,1,50.0,8.0,1.0,70.0,13.0,14.0,0,1,40.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.6,5.0,0.0,1.0,0.0,0.0,1.0
990,1116359,dukou42,1,dukou,0,41.0,4.0,1.0,60.0,18.0,,0,0,50.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
991,1116361,dukou42,1,dukou,0,35.0,4.0,2.0,80.0,18.0,,1,1,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,,5.0,0.8,1.0,1.0,,
992,1116363,dukou42,1,dukou,1,46.0,5.0,2.0,70.0,7.0,30.0,0,0,30.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.2,7.0,1.0,1.0,1.0,,1.0
993,1116364,dukou42,1,dukou,0,39.0,5.0,1.0,100.0,38.0,30.0,1,1,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.6,5.0,0.39999998,1.0,0.0,0.0,1.0
994,1116365,dukou42,1,dukou,0,62.0,10.0,1.0,100.0,2.0,,0,0,50.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,5.0,0.0,1.0,0.0,0.0,0.0
995,1116368,dukou42,1,dukou,1,42.0,5.0,1.0,80.0,18.0,,1,1,40.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.8,7.0,0.6,1.0,0.0,,
996,1116369,dukou42,1,dukou,0,59.0,3.0,2.0,20.0,3.0,50.0,0,0,50.0,1,1.0,1,1.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,,1.0
997,1116371,dukou42,1,dukou,1,46.0,4.0,2.0,60.0,4.0,30.0,1,0,20.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,5.0,0.8,1.0,1.0,0.0,1.0
998,1116373,dukou42,1,dukou,1,53.0,6.0,3.0,60.0,10.0,,0,0,30.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.8,7.0,0.0,1.0,1.0,,
999,1116374,dukou42,1,dukou,1,54.0,10.0,2.0,25.0,15.0,40.0,1,1,20.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.4,7.0,0.6,1.0,1.0,,1.0
1000,1116378,dukou42,1,dukou,1,45.0,5.0,1.0,70.0,13.0,30.0,0,0,50.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0
1001,1116379,dukou42,1,dukou,1,35.0,10.0,2.0,80.0,18.0,,1,1,40.0,1,1.0,1,1.0,1.0,0.0,0.0,1.0,0.6,7.0,0.6,1.0,1.0,,
1002,1116380,dukou42,1,dukou,1,64.0,16.0,1.0,90.0,18.0,,0,0,49.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.6,7.0,0.0,1.0,0.0,,1.0
1003,1116384,dukou42,1,dukou,0,45.0,1.0,1.0,30.0,1.0,,0,1,20.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.2,7.0,0.0,1.0,0.0,,
1004,1116389,dukou51,1,dukou,0,31.0,9.0,1.0,100.0,30.0,30.0,0,0,30.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,0.6,9.0,0.0,1.0,0.0,,1.0
1005,1116390,dukou51,1,dukou,1,73.0,4.0,2.0,100.0,4.0,50.0,1,0,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.6,1.0,1.0,0.0,1.0
1006,1116391,dukou51,1,dukou,0,46.0,4.0,1.0,30.0,5.0,,1,1,50.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.6,9.0,0.0,1.0,0.0,,0.0
1007,1116396,dukou51,1,dukou,1,70.0,7.0,1.0,100.0,40.0,40.0,1,0,40.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,5.0,1.0,1.0,0.0,0.0,1.0
1008,1116400,dukou51,1,dukou,1,74.0,6.0,0.0,100.0,8.0,50.0,0,0,50.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
1009,1116401,dukou51,1,dukou,0,73.0,7.0,0.0,100.0,6.3,30.0,1,1,30.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.2,5.0,0.39999998,0.0,0.0,0.0,1.0
1010,1116402,dukou51,1,dukou,0,39.0,7.0,2.0,60.0,20.0,,0,0,30.0,0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.6,9.0,0.0,1.0,1.0,,1.0
1011,1116404,dukou51,1,dukou,0,60.0,7.0,1.0,90.0,12.0,50.0,0,0,20.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
1012,1116405,dukou51,1,dukou,1,79.0,8.0,0.0,100.0,5.0,30.0,0,0,50.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.6,5.0,0.0,0.0,0.0,1.0,1.0
1013,1116408,dukou51,1,dukou,1,39.0,7.0,1.0,60.0,10.0,50.0,0,0,35.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,5.0,0.0,1.0,0.0,0.0,1.0
1014,1116409,dukou51,1,dukou,0,63.0,8.0,1.0,30.0,4.0,30.0,0,0,50.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,0.6,9.0,0.0,1.0,0.0,,1.0
1015,1116410,dukou51,1,dukou,1,53.0,3.0,2.0,70.0,3.9,30.0,0,0,30.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.2,5.0,0.39999998,1.0,1.0,0.0,1.0
1016,1116411,dukou51,1,dukou,0,73.0,10.0,0.0,100.0,6.0,13.0,1,1,30.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,,1.0
1017,1116415,dukou51,1,dukou,1,62.0,8.0,0.0,100.0,30.0,50.0,1,0,20.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
1018,1116416,dukou51,1,dukou,0,42.0,5.0,2.0,55.0,7.0,,1,1,50.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.2,9.0,0.39999998,1.0,1.0,,0.0
1019,1116417,dukou51,1,dukou,0,38.0,5.0,1.0,30.0,6.5,,0,1,50.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.6,9.0,1.0,1.0,0.0,,0.0
1020,1116418,dukou51,1,dukou,0,60.0,11.0,1.0,100.0,12.0,30.0,0,0,30.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.2,9.0,0.0,1.0,0.0,,1.0
1021,1116420,dukou51,1,dukou,1,48.0,4.0,2.0,40.0,4.0,,1,1,0.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.6,5.0,0.0,1.0,1.0,0.0,0.0
1022,1116422,dukou51,1,dukou,1,43.0,4.0,2.0,20.0,5.0,,0,0,30.0,0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.2,9.0,0.0,1.0,1.0,,0.0
1023,1116424,dukou51,1,dukou,1,70.0,5.0,1.0,15.0,2.5,20.0,1,0,30.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0
1024,1116425,dukou51,1,dukou,0,73.0,2.0,0.0,,2.0,,0,0,50.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.19999999,0.0,0.0,0.0,0.0
1025,1116426,dukou51,1,dukou,0,69.0,8.0,0.0,40.0,8.0,20.0,1,1,15.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.2,9.0,0.0,0.0,0.0,,1.0
1026,1116427,dukou51,1,dukou,1,66.0,10.0,1.0,20.0,7.0,90.0,0,0,0.0,0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.2,9.0,0.0,1.0,0.0,,1.0
1027,1116429,dukou51,1,dukou,0,67.0,10.0,1.0,100.0,10.0,40.0,1,0,20.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.2,9.0,0.0,1.0,0.0,,1.0
1028,1116430,dukou51,1,dukou,0,55.0,9.0,1.0,100.0,12.0,30.0,0,0,30.0,1,1.0,0,1.0,0.0,0.0,1.0,0.0,0.2,9.0,0.0,1.0,0.0,,1.0
1029,1116431,dukou51,1,dukou,0,40.0,4.0,2.0,60.0,5.0,,0,1,0.0,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.4,9.0,0.0,1.0,1.0,,0.0
1030,1116432,dukou51,1,dukou,0,61.0,2.0,1.0,70.0,1.6,,0,0,50.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0,,0.0
1031,1116435,dukou51,1,dukou,0,57.0,10.0,1.0,60.0,13.0,,0,1,50.0,1,1.0,0,1.0,1.0,0.0,0.0,1.0,0.6,9.0,0.0,1.0,0.0,,0.0
1032,1116442,dukou51,1,dukou,1,56.0,9.0,1.0,30.0,7.0,40.0,0,0,70.0,0,1.0,0,1.0,1.0,1.0,0.0,0.0,0.2,9.0,0.19999999,1.0,0.0,,1.0
1033,1116443,dukou51,1,dukou,0,56.0,10.0,0.0,90.0,11.0,50.0,0,1,20.0,1,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
1034,1116444,dukou51,1,dukou,1,58.0,5.0,1.0,50.0,19.0,,1,0,30.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.4,9.0,0.39999998,1.0,0.0,,1.0
1035,1116445,dukou51,1,dukou,0,55.0,15.0,2.0,40.0,7.0,20.0,1,1,10.0,1,1.0,0,1.0,0.0,0.0,0.0,1.0,0.6,9.0,0.0,1.0,1.0,,1.0
1036,1116446,dukou51,1,dukou,1,44.0,6.0,1.0,60.0,10.0,50.0,0,0,35.0,1,1.0,0,0.0,0.0,0.0,0.0,1.0,0.2,5.0,0.0,1.0,0.0,0.0,1.0
1037,1116448,dukou51,1,dukou,0,60.0,10.0,0.0,30.0,5.0,,0,1,0.0,0,1.0,0,1.0,0.0,1.0,0.0,0.0,0.4,9.0,0.19999999,0.0,0.0,,0.0
1038,1116449,dukou51,1,dukou,1,45.0,2.0,1.0,40.0,1.3,30.0,0,0,50.0,1,1.0,0,1.0,1.0,0.0,1.0,0.0,0.6,9.0,0.0,1.0,0.0,,1.0
1039,1116453,dukou52,1,dukou,0,58.0,8.0,2.0,100.0,8.0,30.0,1,0,20.0,0,1.0,1,1.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,,1.0
1040,1116456,dukou52,1,dukou,0,55.0,3.0,1.0,50.0,7.0,,0,0,30.0,1,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,,0.0
1041,1116457,dukou52,1,dukou,1,48.0,3.0,2.0,80.0,18.0,,1,1,20.0,1,1.0,1,1.0,1.0,1.0,0.0,0.0,0.8,7.0,0.8,1.0,1.0,,
1042,1116459,dukou52,1,dukou,0,65.0,9.0,0.0,80.0,5.0,20.0,0,0,50.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,5.0,0.0,0.0,0.0,0.0,1.0
1043,1116460,dukou52,1,dukou,0,41.0,4.0,1.0,40.0,3.5,40.0,1,1,36.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.6,5.0,0.0,1.0,0.0,0.0,1.0
1044,1116461,dukou52,1,dukou,0,41.0,4.0,2.0,60.0,13.0,20.0,1,0,30.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.8,5.0,1.0,1.0,1.0,0.0,1.0
1045,1116462,dukou52,1,dukou,1,48.0,3.0,2.0,80.0,18.0,,1,1,20.0,1,1.0,1,1.0,0.0,1.0,0.0,0.0,0.6,7.0,0.8,1.0,1.0,,
1046,1116463,dukou52,1,dukou,1,66.0,3.0,0.0,90.0,3.0,40.0,0,0,36.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,5.0,0.0,0.0,0.0,0.0,1.0
1047,1116464,dukou52,1,dukou,0,63.0,7.0,1.0,40.0,5.0,60.0,1,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.6,7.0,0.0,1.0,0.0,,1.0
1048,1116465,dukou52,1,dukou,1,47.0,5.0,1.0,20.0,2.0,20.0,0,0,50.0,1,1.0,1,1.0,0.0,0.0,0.0,1.0,0.2,7.0,0.0,1.0,0.0,,1.0
1049,1116466,dukou52,1,dukou,0,47.0,4.0,0.0,20.0,4.0,60.0,0,1,0.0,1,0.0,1,1.0,0.0,0.0,0.0,1.0,0.6,7.0,0.0,0.0,0.0,,1.0
1050,1116467,dukou52,1,dukou,0,64.0,9.0,0.0,30.0,7.0,50.0,0,0,50.0,0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.2,7.0,0.0,0.0,0.0,,1.0
1051,1116468,dukou52,1,dukou,0,59.0,7.0,0.0,40.0,6.3,,1,1,30.0,1,1.0,1,0.0,0.0,0.0,0.0,1.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0
1052,1116471,dukou52,1,dukou,0,29.0,8.0,1.0,20.0,7.0,60.0,0,1,0.0,0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.4,7.0,1.0,1.0,0.0,,1.0
1053,1116475,dukou52,1,dukou,1,47.0,3.0,1.0,100.0,6.0,,1,0,20.0,1,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
1054,1116476,dukou52,1,dukou,0,39.0,7.0,1.0,90.0,10.0,50.0,0,0,50.0,0,1.0,1,1.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,,1.0
